id,address,address_type,street,street_type,street_dir,x,y,report_date,time_start,time_end,crime_type_id,arrested,l1_code
2043,2800 JAMES ST,StreetAddress,JAMES,ST, ,947384.1416,1118483.057,2022-07-28 00:00:00.000000,1000,1040,3,FALSE,From Building
2044,2700 S SALINA ST,StreetAddress,SALINA,ST, ,937859.4474,1101158.477,2022-06-21 00:00:00.000000,1333,1333,1,FALSE,Shoplifting
2045,2800 S SALINA ST,StreetAddress,SALINA,ST, ,937954.5385,1100896.678,2022-03-10 00:00:00.000000,1006,1006,5,TRUE,All Other
2046,2800 S SALINA ST,StreetAddress,SALINA,ST, ,937954.5385,1100896.678,2022-08-04 00:00:00.000000,2230,2230,2,FALSE,Motor Vehicle
2047,2800 S SALINA ST,StreetAddress,SALINA,ST, ,937954.5385,1100896.678,2022-05-15 00:00:00.000000,1030,1030,1,FALSE,From Motor Vehicle
2048,2800 S SALINA ST,StreetAddress,SALINA,ST, ,937954.5385,1100896.678,2022-04-11 00:00:00.000000,2135,2135,1,FALSE,Shoplifting
2049,2800 S SALINA ST,StreetAddress,SALINA,ST, ,937954.5385,1100896.678,2022-02-09 00:00:00.000000,2300,2300,2,FALSE,
2050,2800 S SALINA ST,StreetAddress,SALINA,ST, ,937954.5385,1100896.678,2022-07-16 00:00:00.000000,530,530,3,FALSE,From Building
2051,2800 S SALINA ST,StreetAddress,SALINA,ST, ,937954.5385,1100896.678,2022-04-23 00:00:00.000000,1910,1910,1,FALSE,From Building
2052,2800 S SALINA ST,StreetAddress,SALINA,ST, ,937954.5385,1100896.678,2022-07-07 00:00:00.000000,1400,1400,1,FALSE,From Motor Vehicle
2053,2800 S SALINA ST,StreetAddress,SALINA,ST, ,937954.5385,1100896.678,2022-06-22 00:00:00.000000,1928,1928,1,FALSE,Shoplifting
2054,2800 S SALINA ST,StreetAddress,SALINA,ST, ,937954.5385,1100896.678,2022-02-26 00:00:00.000000,2050,2050,1,FALSE,From Motor Vehicle
2055,2800 S SALINA ST,StreetAddress,SALINA,ST, ,937954.5385,1100896.678,2022-03-05 00:00:00.000000,811,811,1,FALSE,Shoplifting
2056,2800 S SALINA ST,StreetAddress,SALINA,ST, ,937954.5385,1100896.678,2022-03-19 00:00:00.000000,543,548,3,FALSE,From Building
2057,2900 BURNET AVE,StreetAddress,BURNET,AVE, ,950206.4538,1115365.738,2022-05-23 00:00:00.000000,1056,1056,3,FALSE,From Building
2058,2900 JAMES ST,StreetAddress,JAMES,ST, ,947677.2276,1118504.079,2022-07-07 00:00:00.000000,2246,2246,1,TRUE,Shoplifting
2059,2900 JAMES ST,StreetAddress,JAMES,ST, ,947677.2276,1118504.079,2022-03-13 00:00:00.000000,2351,2351,3,TRUE,
2060,2900 JAMES ST,StreetAddress,JAMES,ST, ,947677.2276,1118504.079,2022-02-27 00:00:00.000000,1525,1525,1,TRUE,Shoplifting
2061,2900 JAMES ST,StreetAddress,JAMES,ST, ,947677.2276,1118504.079,2022-06-11 00:00:00.000000,1512,1512,1,FALSE,From Building
2062,2900 E GENESEE ST,StreetAddress,GENESEE,ST, ,947982.234,1108894.24,2022-04-26 00:00:00.000000,800,800,1,FALSE,Shoplifting
2063,2800 S SALINA ST,StreetAddress,SALINA,ST, ,937954.5385,1100896.678,2022-04-15 00:00:00.000000,356,356,3,FALSE,From Building
2064,2900 JAMES ST,StreetAddress,JAMES,ST, ,947677.2276,1118504.079,2022-07-07 00:00:00.000000,2159,2159,1,TRUE,Shoplifting
2065,2800 S SALINA ST,StreetAddress,SALINA,ST, ,937954.5385,1100896.678,2022-02-28 00:00:00.000000,1010,1010,5,TRUE,
2066,2900 JAMES ST,StreetAddress,JAMES,ST, ,947677.2276,1118504.079,2022-05-27 00:00:00.000000,1310,1310,1,FALSE,Shoplifting
2067,2900 JAMES ST,StreetAddress,JAMES,ST, ,947677.2276,1118504.079,2022-01-24 00:00:00.000000,912,919,1,FALSE,All Other
2068,300 ACADEMY PL,StreetAddress,ACADEMY,PL, ,935761.5342,1091106.734,2022-07-03 00:00:00.000000,2230,100,1,FALSE,From Motor Vehicle
2069,2900 JAMES ST,StreetAddress,JAMES,ST, ,947677.2276,1118504.079,2022-03-07 00:00:00.000000,327,327,3,FALSE,
2070,300 APPLE ST,StreetAddress,APPLE,ST, ,928974.0172,1112022.971,2022-04-30 00:00:00.000000,2300,1145,5,TRUE,
2071,300 APPLE ST,StreetAddress,APPLE,ST, ,928974.0172,1112022.971,2022-01-19 00:00:00.000000,730,730,1,FALSE,All Other
2072,300 ASH ST,StreetAddress,ASH,ST, ,935792.7811,1115162.381,2022-06-01 00:00:00.000000,2218,2218,5,FALSE,
2073,300 AUDUBON PKWY,StreetAddress,AUDUBON,PKWY, ,950756.1806,1112684.887,2022-03-18 00:00:00.000000,2330,1630,1,FALSE,From Building
2074,300 AUDUBON PKWY,StreetAddress,AUDUBON,PKWY, ,950756.1806,1112684.887,2022-04-21 00:00:00.000000,100,750,1,FALSE,From Motor Vehicle
2075,300 BAKER AVE,StreetAddress,BAKER,AVE, ,937853.4658,1103666.666,2022-06-18 00:00:00.000000,949,949,5,TRUE,
2076,200 W FAYETTE ST,StreetAddress,FAYETTE,ST, ,935063.2615,1111144.377,2022-04-11 00:00:00.000000,800,600,1,FALSE,From Motor Vehicle
2077,300 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,937048.4268,1097238.657,2022-07-18 00:00:00.000000,1200,1200,5,TRUE,
2078,300 BAKER AVE,StreetAddress,BAKER,AVE, ,937853.4658,1103666.666,2022-06-27 00:00:00.000000,2341,2341,5,FALSE,
2079,300 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,937048.4268,1097238.657,2022-07-14 00:00:00.000000,1400,1500,1,FALSE,From Motor Vehicle
2080,300 BERKELEY DR,StreetAddress,BERKELEY,DR, ,942288.2582,1105015.844,2022-08-11 00:00:00.000000,350,350,3,FALSE,From Building
2081,300 BEECHER ST,StreetAddress,BEECHER,ST, ,938875.8388,1115741.627,2022-07-19 00:00:00.000000,1537,1537,1,FALSE,Purse Snatch
2082,300 BERKELEY DR,StreetAddress,BERKELEY,DR, ,942288.2582,1105015.844,2022-08-11 00:00:00.000000,350,350,3,FALSE,From Building
2083,300 BRUCE ST,StreetAddress,BRUCE,ST, ,946285.3106,1110989.018,2022-05-20 00:00:00.000000,0,1200,3,FALSE,All Other
2084,300 BURT ST,StreetAddress,BURT,ST, ,936778.6698,1107285.588,2022-07-03 00:00:00.000000,1549,1649,5,FALSE,
2085,2900 S SALINA ST,StreetAddress,SALINA,ST, ,938090.1073,1100516.889,2022-05-19 00:00:00.000000,2130,2130,5,TRUE,
2086,300 BURT ST,StreetAddress,BURT,ST, ,936778.6698,1107285.588,2022-03-11 00:00:00.000000,1348,1200,3,FALSE,All Other
2087,300 BURT ST,StreetAddress,BURT,ST, ,936778.6698,1107285.588,2022-08-03 00:00:00.000000,2046,2046,5,FALSE,
2088,300 BURT ST,StreetAddress,BURT,ST, ,936778.6698,1107285.588,2022-03-06 00:00:00.000000,1348,1348,5,TRUE,
2089,300 AUDUBON PKWY,StreetAddress,AUDUBON,PKWY, ,950756.1806,1112684.887,2022-06-05 00:00:00.000000,1600,1130,1,FALSE,From Motor Vehicle
2090,300 BURT ST,StreetAddress,BURT,ST, ,936778.6698,1107285.588,2022-06-10 00:00:00.000000,424,424,1,FALSE,From Motor Vehicle
2091,300 BURT ST,StreetAddress,BURT,ST, ,936778.6698,1107285.588,2022-02-06 00:00:00.000000,1610,1610,4,FALSE,All Other
2092,300 BURT ST,StreetAddress,BURT,ST, ,936778.6698,1107285.588,2022-05-30 00:00:00.000000,2317,2317,5,FALSE,
2093,300 CANNON ST,StreetAddress,CANNON,ST, ,936927.3432,1101774.713,2022-02-15 00:00:00.000000,1508,1508,1,FALSE,Of MV Parts/Accessories
2094,300 CANNON ST,StreetAddress,CANNON,ST, ,936927.3432,1101774.713,2022-07-24 00:00:00.000000,1645,1645,3,FALSE,
2095,300 CHEMUNG ST,StreetAddress,CHEMUNG,ST, ,923751.5097,1114280.917,2022-05-24 00:00:00.000000,1929,1929,4,FALSE,Purse Snatch
2096,300 CARLTON DR,StreetAddress,CARLTON,DR, ,952482.1258,1109578.198,2022-05-19 00:00:00.000000,425,425,3,FALSE,From Building
2097,,,,, ,0,0,2022-02-22 00:00:00.000000,1010,1228,1,FALSE,From Building
2098,300 CHEMUNG ST,StreetAddress,CHEMUNG,ST, ,923751.5097,1114280.917,2022-08-02 00:00:00.000000,1516,1516,5,FALSE,
2099,300 CLEVELAND AVE,StreetAddress,CLEVELAND,AVE, ,937552.5377,1119465.243,2022-02-10 00:00:00.000000,1735,1735,4,TRUE,
2100,300 N CLINTON ST,StreetAddress,CLINTON,ST, ,935107.2869,1112481.038,2022-04-16 00:00:00.000000,0,14,6,TRUE,
2101,300 BURT ST,StreetAddress,BURT,ST, ,936778.6698,1107285.588,2022-04-01 00:00:00.000000,800,1200,1,FALSE,From Building
2102,300 COURT ST,StreetAddress,COURT,ST, ,933613.0109,1117903.002,2022-07-07 00:00:00.000000,1805,1805,5,FALSE,
2103,300 COURT ST,StreetAddress,COURT,ST, ,933613.0109,1117903.002,2022-06-25 00:00:00.000000,2300,2300,1,FALSE,From Motor Vehicle
2104,300 CURTIS ST,StreetAddress,CURTIS,ST, ,936642.2063,1118118.527,2022-05-21 00:00:00.000000,2200,1114,1,FALSE,From Motor Vehicle
2105,300 COURT ST,StreetAddress,COURT,ST, ,933613.0109,1117903.002,2022-02-26 00:00:00.000000,1600,1828,3,FALSE,From Building
2106,300 BROAD ST,StreetAddress,BROAD,ST, ,943492.1495,1104402.359,2022-02-11 00:00:00.000000,1825,1831,3,FALSE,
2107,300 CURTIS ST,StreetAddress,CURTIS,ST, ,936642.2063,1118118.527,2022-01-17 00:00:00.000000,2025,2028,5,TRUE,
2108,300 BROAD ST,StreetAddress,BROAD,ST, ,943492.1495,1104402.359,2022-04-12 00:00:00.000000,2241,2241,5,FALSE,
2109,300 CURTIS ST,StreetAddress,CURTIS,ST, ,936642.2063,1118118.527,2022-03-20 00:00:00.000000,405,700,2,FALSE,Motor Vehicle
2110,300 DUNLAP AVE,StreetAddress,DUNLAP,AVE, ,945818.7571,1121026.346,2022-01-25 00:00:00.000000,1900,730,1,FALSE,From Motor Vehicle
2111,300 COURT ST,StreetAddress,COURT,ST, ,933613.0109,1117903.002,2022-03-26 00:00:00.000000,105,105,3,FALSE,
2112,300 E GLEN AVE,StreetAddress,GLEN,AVE, ,938745.8443,1095372.176,2022-07-05 00:00:00.000000,1245,1245,5,TRUE,
2113,300 E ONONDAGA ST,StreetAddress,ONONDAGA,ST, ,936395.5317,1110503.771,2022-01-06 00:00:00.000000,2230,800,3,FALSE,From Building
2114,300 E ONONDAGA ST,StreetAddress,ONONDAGA,ST, ,936395.5317,1110503.771,2022-01-10 00:00:00.000000,1200,1200,1,FALSE,All Other
2115,300 E ONONDAGA ST,StreetAddress,ONONDAGA,ST, ,936395.5317,1110503.771,2022-02-03 00:00:00.000000,150,1632,1,FALSE,From Motor Vehicle
2116,300 E ONONDAGA ST,StreetAddress,ONONDAGA,ST, ,936395.5317,1110503.771,2022-07-07 00:00:00.000000,1200,1700,1,FALSE,All Other
2117,300 E WILLOW ST,StreetAddress,WILLOW,ST, ,936107.8831,1112627.393,2022-01-26 00:00:00.000000,1557,1557,1,FALSE,All Other
2118,300 E WASHINGTON ST,StreetAddress,WASHINGTON,ST, ,936362.7952,1111398.363,2022-01-29 00:00:00.000000,1100,1100,1,FALSE,From Motor Vehicle
2119,300 ELM ST,StreetAddress,ELM,ST, ,941365.4884,1112397.936,2022-06-07 00:00:00.000000,655,1734,5,TRUE,
2120,300 E WASHINGTON ST,StreetAddress,WASHINGTON,ST, ,936362.7952,1111398.363,2022-07-22 00:00:00.000000,800,845,1,FALSE,From Mailbox
2121,300 ELM ST,StreetAddress,ELM,ST, ,941365.4884,1112397.936,2022-01-17 00:00:00.000000,219,219,5,FALSE,
2122,300 FABIUS ST,StreetAddress,FABIUS,ST, ,933564.615,1109609.413,2022-03-05 00:00:00.000000,2005,2005,2,FALSE,Motor Vehicle
2123,300 FARMER ST,StreetAddress,FARMER,ST, ,940319.8557,1116849.742,2022-02-21 00:00:00.000000,1800,800,3,FALSE,From Building
2124,300 FELLOWS AVE,StreetAddress,FELLOWS,AVE, ,945319.6364,1107648.065,2022-07-18 00:00:00.000000,1450,603,1,FALSE,All Other
2125,300 FITCH ST,StreetAddress,FITCH,ST, ,929834.485,1107220.12,2022-05-14 00:00:00.000000,1437,1437,5,TRUE,
2126,300 ELLIOTT ST,StreetAddress,ELLIOTT,ST, ,930062.5463,1106049.158,2022-04-12 00:00:00.000000,1800,1800,5,FALSE,
2127,300 FARMER ST,StreetAddress,FARMER,ST, ,940319.8557,1116849.742,2022-06-14 00:00:00.000000,1910,1916,1,FALSE,From Motor Vehicle
2128,300 FOBES AVE,StreetAddress,FOBES,AVE, ,946252.7339,1120248.328,2022-05-25 00:00:00.000000,148,226,5,TRUE,From Building
2129,300 FOBES AVE,StreetAddress,FOBES,AVE, ,946252.7339,1120248.328,2022-04-27 00:00:00.000000,2327,2327,3,FALSE,
2130,300 FELLOWS AVE,StreetAddress,FELLOWS,AVE, ,945319.6364,1107648.065,2022-07-16 00:00:00.000000,1359,1359,3,FALSE,All Other
2131,300 FOBES AVE,StreetAddress,FOBES,AVE, ,946252.7339,1120248.328,2022-01-01 00:00:00.000000,2200,700,1,FALSE,From Motor Vehicle
2132,300 FOBES AVE,StreetAddress,FOBES,AVE, ,946252.7339,1120248.328,2022-06-26 00:00:00.000000,1500,2300,3,FALSE,From Building
2133,300 FOBES AVE,StreetAddress,FOBES,AVE, ,946252.7339,1120248.328,2022-02-05 00:00:00.000000,1345,1825,1,TRUE,All Other
2134,300 FOBES AVE,StreetAddress,FOBES,AVE, ,946252.7339,1120248.328,2022-08-12 00:00:00.000000,1330,1337,5,TRUE,
2135,300 FURMAN ST,StreetAddress,FURMAN,ST, ,935134.0144,1104513.141,2022-07-05 00:00:00.000000,59,105,5,TRUE,
2136,300 FURMAN ST,StreetAddress,FURMAN,ST, ,935134.0144,1104513.141,2022-05-26 00:00:00.000000,2342,2342,5,FALSE,
2137,300 GERTRUDE ST,StreetAddress,GERTRUDE,ST, ,939817.8068,1113427.845,2022-05-29 00:00:00.000000,1052,1052,5,FALSE,
2138,300 GIFFORD ST,StreetAddress,GIFFORD,ST, ,933836.3792,1109227.182,2022-04-08 00:00:00.000000,1920,1920,4,FALSE,All Other
2139,300 GIFFORD ST,StreetAddress,GIFFORD,ST, ,933836.3792,1109227.182,2022-01-17 00:00:00.000000,2019,2019,4,FALSE,All Other
2140,300 GIFFORD ST,StreetAddress,GIFFORD,ST, ,933836.3792,1109227.182,2022-03-12 00:00:00.000000,610,610,3,TRUE,
2141,300 GIFFORD ST,StreetAddress,GIFFORD,ST, ,933836.3792,1109227.182,2022-08-10 00:00:00.000000,1256,1256,1,FALSE,
2142,300 GIFFORD ST,StreetAddress,GIFFORD,ST, ,933836.3792,1109227.182,2022-02-22 00:00:00.000000,1536,1536,5,TRUE,
2143,300 GIFFORD ST,StreetAddress,GIFFORD,ST, ,933836.3792,1109227.182,2022-02-28 00:00:00.000000,1345,1600,1,FALSE,All Other
2144,300 GIFFORD ST,StreetAddress,GIFFORD,ST, ,933836.3792,1109227.182,2022-07-20 00:00:00.000000,1025,1025,1,FALSE,All Other
2145,300 GREEN ST,StreetAddress,GREEN,ST, ,939234.6465,1113514.661,2022-03-05 00:00:00.000000,1950,1940,1,FALSE,All Other
2146,300 GREEN ST,StreetAddress,GREEN,ST, ,939234.6465,1113514.661,2022-02-07 00:00:00.000000,1600,1054,2,TRUE,Motor Vehicle
2147,300 GREEN ST,StreetAddress,GREEN,ST, ,939234.6465,1113514.661,2022-06-28 00:00:00.000000,1000,1000,5,FALSE,
2148,300 GREEN ST,StreetAddress,GREEN,ST, ,939234.6465,1113514.661,2022-06-24 00:00:00.000000,530,546,5,FALSE,
2149,300 GREENWAY AVE,StreetAddress,GREENWAY,AVE, ,944218.6293,1113472.991,2022-04-16 00:00:00.000000,1900,1200,3,FALSE,From Building
2150,300 GREENWAY AVE,StreetAddress,GREENWAY,AVE, ,944218.6293,1113472.991,2022-04-25 00:00:00.000000,2235,2235,4,TRUE,
2151,300 GREENWOOD PL,StreetAddress,GREENWOOD,PL, ,943497.6519,1108245.506,2022-07-26 00:00:00.000000,1200,1257,3,FALSE,
2152,300 GREENWOOD PL,StreetAddress,GREENWOOD,PL, ,943497.6519,1108245.506,2022-06-06 00:00:00.000000,1200,2000,3,FALSE,From Building
2153,300 HAMILTON ST,StreetAddress,HAMILTON,ST, ,926815.7303,1112048.37,2022-05-19 00:00:00.000000,700,905,3,FALSE,
2154,300 HARFORD RD,StreetAddress,HARFORD,RD, ,937299.2308,1123735.584,2022-06-30 00:00:00.000000,436,436,2,FALSE,Motor Vehicle
2155,300 GREENWOOD PL,StreetAddress,GREENWOOD,PL, ,943497.6519,1108245.506,2022-01-16 00:00:00.000000,1634,1634,1,FALSE,
2156,300 HELEN ST,StreetAddress,HELEN,ST, ,939991.0417,1117346.562,2022-05-11 00:00:00.000000,146,146,5,FALSE,
2157,300 HELEN ST,StreetAddress,HELEN,ST, ,939991.0417,1117346.562,2022-01-18 00:00:00.000000,1200,1500,1,FALSE,All Other
2158,300 HELEN ST,StreetAddress,HELEN,ST, ,939991.0417,1117346.562,2022-01-26 00:00:00.000000,0,0,3,FALSE,From Building
2159,300 HIAWATHA BLVD E,StreetAddress,HIAWATHA,BLVD,E,931997.8819,1119876.026,2022-02-19 00:00:00.000000,2130,30,1,FALSE,Motor Vehicle
2160,300 HIAWATHA BLVD E,StreetAddress,HIAWATHA,BLVD,E,931997.8819,1119876.026,2022-03-19 00:00:00.000000,21,21,1,FALSE,All Other
2161,300 HIAWATHA BLVD W,StreetAddress,HIAWATHA,BLVD,W,930938.4084,1118436.645,2022-06-26 00:00:00.000000,1400,1900,3,FALSE,From Building
2162,300 HIAWATHA BLVD W,StreetAddress,HIAWATHA,BLVD,W,930938.4084,1118436.645,2022-05-06 00:00:00.000000,0,1332,3,FALSE,From Building
2163,300 HIAWATHA BLVD W,StreetAddress,HIAWATHA,BLVD,W,930938.4084,1118436.645,2022-03-26 00:00:00.000000,2133,2133,5,FALSE,
2164,300 HIER AVE,StreetAddress,HIER,AVE, ,938493.2285,1117660.344,2022-01-16 00:00:00.000000,504,516,1,FALSE,From Motor Vehicle
2165,300 HIAWATHA BLVD W,StreetAddress,HIAWATHA,BLVD,W,930938.4084,1118436.645,2022-04-09 00:00:00.000000,1200,1600,1,FALSE,From Motor Vehicle
2166,300 HIGHLAND ST,StreetAddress,HIGHLAND,ST, ,938674.4708,1114828.165,2022-06-30 00:00:00.000000,146,146,1,TRUE,
2167,300 HIAWATHA BLVD W,StreetAddress,HIAWATHA,BLVD,W,930938.4084,1118436.645,2022-01-24 00:00:00.000000,2025,1430,1,FALSE,All Other
2168,300 HILLSIDE ST,StreetAddress,HILLSIDE,ST, ,938113.3545,1121616.981,2022-06-01 00:00:00.000000,1645,1705,1,FALSE,All Other
2169,300 HUDSON ST,StreetAddress,HUDSON,ST, ,933379.3827,1104931.604,2022-02-15 00:00:00.000000,2145,2145,1,FALSE,From Motor Vehicle
2170,300 IRVING AVE,StreetAddress,IRVING,AVE, ,939299.4384,1111048.181,2022-06-20 00:00:00.000000,1113,1113,1,FALSE,All Other
2171,300 HIAWATHA BLVD W,StreetAddress,HIAWATHA,BLVD,W,930938.4084,1118436.645,2022-01-23 00:00:00.000000,1230,1840,1,FALSE,From Motor Vehicle
2172,300 JAMESVILLE AVE,StreetAddress,JAMESVILLE,AVE, ,939979.8735,1102158.631,2022-01-17 00:00:00.000000,1348,1510,1,FALSE,All Other
2173,,,,, ,0,0,2022-02-24 00:00:00.000000,1900,1000,1,FALSE,From Motor Vehicle
2174,300 JAMESVILLE AVE,StreetAddress,JAMESVILLE,AVE, ,939979.8735,1102158.631,2022-01-16 00:00:00.000000,437,437,1,FALSE,From Motor Vehicle
2175,300 JAMESVILLE AVE,StreetAddress,JAMESVILLE,AVE, ,939979.8735,1102158.631,2022-06-02 00:00:00.000000,1430,710,3,FALSE,From Building
2176,300 KINNE ST,StreetAddress,KINNE,ST, ,944095.3128,1115170.769,2022-08-03 00:00:00.000000,45,107,1,FALSE,From Building
2177,300 KINNE ST,StreetAddress,KINNE,ST, ,944095.3128,1115170.769,2022-04-13 00:00:00.000000,1947,2009,2,FALSE,Motor Vehicle
2178,300 HIGHLAND ST,StreetAddress,HIGHLAND,ST, ,938674.4708,1114828.165,2022-07-15 00:00:00.000000,1557,1557,5,FALSE,
2179,300 KINNE ST,StreetAddress,KINNE,ST, ,944095.3128,1115170.769,2022-02-17 00:00:00.000000,825,832,2,FALSE,Motor Vehicle
2180,300 KRAMER DR,StreetAddress,KRAMER,DR, ,934738.6165,1093733.403,2022-07-22 00:00:00.000000,1600,1304,4,FALSE,All Other
2181,300 LIBERTY ST,StreetAddress,LIBERTY,ST, ,929675.8882,1112338.604,2022-08-07 00:00:00.000000,1300,1800,3,FALSE,All Other
2182,300 LODI ST,StreetAddress,LODI,ST, ,940549.0485,1112524.578,2022-05-13 00:00:00.000000,130,130,2,FALSE,Motor Vehicle
2183,300 JAMESVILLE AVE,StreetAddress,JAMESVILLE,AVE, ,939979.8735,1102158.631,2022-06-01 00:00:00.000000,1,1,1,FALSE,From Building
2184,300 LODI ST,StreetAddress,LODI,ST, ,940549.0485,1112524.578,2022-04-11 00:00:00.000000,1500,1500,2,TRUE,Motor Vehicle
2185,300 LODI ST,StreetAddress,LODI,ST, ,940549.0485,1112524.578,2022-01-31 00:00:00.000000,1015,1015,5,TRUE,
2186,300 LODI ST,StreetAddress,LODI,ST, ,940549.0485,1112524.578,2022-06-09 00:00:00.000000,1553,1932,1,FALSE,All Other
2187,300 LODI ST,StreetAddress,LODI,ST, ,940549.0485,1112524.578,2022-07-14 00:00:00.000000,1652,1652,3,TRUE,All Other
2188,300 LODI ST,StreetAddress,LODI,ST, ,940549.0485,1112524.578,2022-04-11 00:00:00.000000,1500,1200,3,FALSE,All Other
2189,300 LYDELL ST,StreetAddress,LYDELL,ST, ,928444.6569,1106340.303,2022-07-30 00:00:00.000000,2000,900,1,FALSE,From Motor Vehicle
2190,300 MALVERNE DR,StreetAddress,MALVERNE,DR, ,937243.3792,1122901.801,2022-07-21 00:00:00.000000,2330,538,1,FALSE,From Motor Vehicle
2191,300 MARTIN ST,StreetAddress,MARTIN,ST, ,935573.9974,1123083.352,2022-05-05 00:00:00.000000,1100,1100,1,FALSE,All Other
2192,300 MERRIMAN AVE,StreetAddress,MERRIMAN,AVE, ,931379.9993,1108040.885,2022-07-06 00:00:00.000000,1428,1428,5,FALSE,
2193,300 MARTIN ST,StreetAddress,MARTIN,ST, ,935573.9974,1123083.352,2022-08-12 00:00:00.000000,0,700,2,FALSE,Motor Vehicle
2194,300 MONTGOMERY ST,StreetAddress,MONTGOMERY,ST, ,936203.0833,1111087.694,2022-04-01 00:00:00.000000,1200,1200,1,FALSE,All Other
2195,300 MONTGOMERY ST,StreetAddress,MONTGOMERY,ST, ,936203.0833,1111087.694,2022-08-09 00:00:00.000000,1103,1103,5,FALSE,
2196,300 MONTGOMERY ST,StreetAddress,MONTGOMERY,ST, ,936203.0833,1111087.694,2022-04-12 00:00:00.000000,117,117,1,FALSE,All Other
2197,300 MONTGOMERY ST,StreetAddress,MONTGOMERY,ST, ,936203.0833,1111087.694,2022-03-21 00:00:00.000000,1630,1705,2,FALSE,Motor Vehicle
2198,300 MONTGOMERY ST,StreetAddress,MONTGOMERY,ST, ,936203.0833,1111087.694,2022-07-13 00:00:00.000000,600,1050,1,FALSE,
2199,,,,, ,0,0,2022-05-10 00:00:00.000000,1600,1630,1,FALSE,From Building
2200,300 MONTICELLO DR N,StreetAddress,MONTICELLO,DR,N,939133.2036,1094570.092,2022-02-21 00:00:00.000000,900,930,1,FALSE,From Building
2201,300 N BEECH ST,StreetAddress,BEECH,ST, ,942048.506,1112650.93,2022-04-11 00:00:00.000000,1700,2009,3,FALSE,From Building
2202,300 N BEECH ST,StreetAddress,BEECH,ST, ,942048.506,1112650.93,2022-06-05 00:00:00.000000,2115,2115,5,FALSE,
2203,300 N CLINTON ST,StreetAddress,CLINTON,ST, ,935107.2869,1112481.038,2022-02-05 00:00:00.000000,127,127,5,TRUE,
2204,300 N CLINTON ST,StreetAddress,CLINTON,ST, ,935107.2869,1112481.038,2022-01-31 00:00:00.000000,1915,1915,3,FALSE,All Other
2205,300 E COLVIN ST,StreetAddress,COLVIN,ST, ,938408.1025,1102892.056,2022-01-19 00:00:00.000000,1221,1221,5,FALSE,
2206,300 N SALINA ST,StreetAddress,SALINA,ST, ,935470.9575,1112824.339,2022-03-14 00:00:00.000000,1045,1045,2,TRUE,
2207,300 N SALINA ST,StreetAddress,SALINA,ST, ,935470.9575,1112824.339,2022-06-16 00:00:00.000000,200,555,3,TRUE,From Building
2208,300 N SALINA ST,StreetAddress,SALINA,ST, ,935470.9575,1112824.339,2022-07-18 00:00:00.000000,20,20,3,FALSE,
2209,300 N MCBRIDE ST,StreetAddress,MCBRIDE,ST, ,937702.4734,1112848.858,2022-06-27 00:00:00.000000,1125,1125,5,TRUE,
2210,300 OAK ST,StreetAddress,OAK,ST, ,940480.1955,1113977.499,2022-07-19 00:00:00.000000,1400,1400,3,FALSE,All Other
2211,300 NICHOLS AVE,StreetAddress,NICHOLS,AVE, ,948414.4311,1116820.606,2022-06-07 00:00:00.000000,2000,900,1,FALSE,From Motor Vehicle
2212,300 OAKWOOD AVE,StreetAddress,OAKWOOD,AVE, ,937230.455,1106993.911,2022-06-05 00:00:00.000000,2000,0,3,FALSE,
2213,300 OAKWOOD AVE,StreetAddress,OAKWOOD,AVE, ,937230.455,1106993.911,2022-06-13 00:00:00.000000,1356,1356,1,FALSE,All Other
2214,300 OSTROM AVE,StreetAddress,OSTROM,AVE, ,941672.0918,1109467.812,2022-06-03 00:00:00.000000,1,1020,1,FALSE,From Motor Vehicle
2215,300 OSTROM AVE,StreetAddress,OSTROM,AVE, ,941672.0918,1109467.812,2022-03-23 00:00:00.000000,0,100,1,FALSE,From Motor Vehicle
2216,300 OSTROM AVE,StreetAddress,OSTROM,AVE, ,941672.0918,1109467.812,2022-01-13 00:00:00.000000,2030,2030,3,TRUE,All Other
2217,300 N SALINA ST,StreetAddress,SALINA,ST, ,935470.9575,1112824.339,2022-06-23 00:00:00.000000,1130,1202,1,FALSE,All Other
2218,300 OTISCO ST,StreetAddress,OTISCO,ST, ,932917.5509,1110137.642,2022-05-25 00:00:00.000000,1300,1423,2,TRUE,All Other
2219,300 OTISCO ST,StreetAddress,OTISCO,ST, ,932917.5509,1110137.642,2022-01-13 00:00:00.000000,1627,1627,5,TRUE,
2220,300 PALMER AVE,StreetAddress,PALMER,AVE, ,932755.2721,1104892.195,2022-02-04 00:00:00.000000,1700,900,1,FALSE,From Building
2221,300 N SALINA ST,StreetAddress,SALINA,ST, ,935470.9575,1112824.339,2022-04-28 00:00:00.000000,417,417,3,FALSE,From Building
2222,300 PARK AVE,StreetAddress,PARK,AVE, ,932813.0466,1112337.193,2022-07-11 00:00:00.000000,1,10,4,TRUE,Pocket Picking
2223,300 PARK ST,StreetAddress,PARK,ST, ,939707.9764,1116470.979,2022-07-12 00:00:00.000000,522,522,3,FALSE,From Building
2224,300 PARK ST,StreetAddress,PARK,ST, ,939707.9764,1116470.979,2022-04-03 00:00:00.000000,2100,1130,3,FALSE,
