id,address,address_type,arrested,larceny_code,report_date,street,street_dir,street_type,time_end,time_start,x,y,crime_type_id
1556,1800 SOUTH AVE,StreetAddress,false,Motor Vehicle,2022-05-23 00:00:00.000000,SOUTH, ,AVE,2230,2300,-76.1600883536299,43.0201323782154,2
1557,1700 S STATE ST,StreetAddress,true,Motor Vehicle,2022-05-16 00:00:00.000000,STATE, ,ST,2317,2317,-76.14445343963,43.0280651456953,2
1558,1800 N SALINA ST,StreetAddress,false,,2022-05-01 00:00:00.000000,SALINA, ,ST,2342,2342,-76.1664138309442,43.0704074542942,3
1559,1800 SOUTH AVE,StreetAddress,true,,2022-08-01 00:00:00.000000,SOUTH, ,AVE,2206,2206,-76.1600883536299,43.0201323782154,5
1560,1800 TEALL AVE,StreetAddress,false,Motor Vehicle,2022-06-20 00:00:00.000000,TEALL, ,AVE,305,305,-76.1231036841005,43.0724004217546,4
1561,1800 W FAYETTE ST,StreetAddress,false,Shoplifting,2022-02-18 00:00:00.000000,FAYETTE, ,ST,648,648,-76.1834372909913,43.0522052327759,1
1562,1800 TEALL AVE,StreetAddress,false,All Other,2022-04-13 00:00:00.000000,TEALL, ,AVE,1800,1800,-76.1231036841005,43.0724004217546,1
1563,1800 W FAYETTE ST,StreetAddress,true,From Building,2022-07-04 00:00:00.000000,FAYETTE, ,ST,352,350,-76.1834372909913,43.0522052327759,4
1564,1800 W FAYETTE ST,StreetAddress,false,All Other,2022-06-13 00:00:00.000000,FAYETTE, ,ST,427,426,-76.1834372909913,43.0522052327759,4
1565,1800 W FAYETTE ST,StreetAddress,false,Shoplifting,2022-03-25 00:00:00.000000,FAYETTE, ,ST,2300,2300,-76.1834372909913,43.0522052327759,1
1566,1900 BURNET AVE,StreetAddress,false,Motor Vehicle,2022-07-27 00:00:00.000000,BURNET, ,AVE,1200,100,-76.1089692003062,43.0573804416755,2
1567,1900 E FAYETTE ST,StreetAddress,false,From Motor Vehicle,2022-01-10 00:00:00.000000,FAYETTE, ,ST,1500,2200,-76.1170375679751,43.0481632335169,1
1568,1900 E FAYETTE ST,StreetAddress,false,All Other,2022-03-14 00:00:00.000000,FAYETTE, ,ST,930,930,-76.1170375679751,43.0481632335169,1
1569,1900 E FAYETTE ST,StreetAddress,false,,2022-05-09 00:00:00.000000,FAYETTE, ,ST,1116,1116,-76.1170375679751,43.0481632335169,6
1570,1900 GRANT BLVD,StreetAddress,false,Of MV Parts/Accessories,2022-08-06 00:00:00.000000,GRANT, ,BLVD,1133,2130,-76.141927234458,43.0722199114301,1
1571,1900 ERIE BLVD W,StreetAddress,false,Motor Vehicle,2022-05-15 00:00:00.000000,ERIE,W,BLVD,1200,200,-76.1960355878585,43.060237548028,2
1572,1900 LODI ST,StreetAddress,true,,2022-02-10 00:00:00.000000,LODI, ,ST,1040,1040,-76.1520683638257,43.0627124981882,5
1573,1900 JAMES ST,StreetAddress,true,From Building,2022-03-25 00:00:00.000000,JAMES, ,ST,230,230,-76.1200736688104,43.0662180494066,3
1574,1400 N STATE ST,StreetAddress,false,All Other,2022-03-20 00:00:00.000000,STATE, ,ST,741,1900,-76.1577905921007,43.0643157308815,1
1575,1900 W FAYETTE ST,StreetAddress,false,From Motor Vehicle,2022-01-23 00:00:00.000000,FAYETTE, ,ST,30,2030,-76.1849748965531,43.0537078152952,1
1576,1900 W FAYETTE ST,StreetAddress,false,All Other,2022-01-15 00:00:00.000000,FAYETTE, ,ST,1000,1730,-76.1849748965531,43.0537078152952,1
1577,1900 W FAYETTE ST,StreetAddress,false,From Motor Vehicle,2022-01-23 00:00:00.000000,FAYETTE, ,ST,145,1,-76.1849748965531,43.0537078152952,1
1578,1900 S SALINA ST,StreetAddress,true,,2022-04-19 00:00:00.000000,SALINA, ,ST,800,745,-76.1464168177367,43.0277959664278,5
1579,1900 W GENESEE ST,StreetAddress,false,,2022-06-09 00:00:00.000000,GENESEE, ,ST,1622,1622,-76.1934186644889,43.0504456430125,5
1580,1900 W GENESEE ST,StreetAddress,false,All Other,2022-01-26 00:00:00.000000,GENESEE, ,ST,1530,1530,-76.1934186644889,43.0504456430125,1
1581,1900 W GENESEE ST,StreetAddress,true,All Other,2022-03-26 00:00:00.000000,GENESEE, ,ST,44,44,-76.1934186644889,43.0504456430125,1
1582,1900 W GENESEE ST,StreetAddress,false,All Other,2022-01-18 00:00:00.000000,GENESEE, ,ST,1200,1200,-76.1934186644889,43.0504456430125,1
1583,1900 W GENESEE ST,StreetAddress,false,From Building,2022-04-21 00:00:00.000000,GENESEE, ,ST,232,232,-76.1934186644889,43.0504456430125,3
1584,200 ASHWORTH PL,StreetAddress,false,All Other,2022-07-28 00:00:00.000000,ASHWORTH, ,PL,1722,1722,-76.1320092411394,43.0476230646318,1
1585,200 ASHWORTH PL,StreetAddress,false,All Other,2022-08-02 00:00:00.000000,ASHWORTH, ,PL,21,21,-76.1320092411394,43.0476230646318,1
1586,200 ALLEN ST,StreetAddress,true,,2022-04-26 00:00:00.000000,ALLEN, ,ST,1100,1630,-76.1171679986071,43.0481807551655,5
1587,200 BANK ST,StreetAddress,true,From Motor Vehicle,2022-07-16 00:00:00.000000,BANK, ,ST,945,945,-76.1515396268175,43.0486267176078,1
1588,200 4TH NORTH ST,StreetAddress,false,From Motor Vehicle,2022-05-21 00:00:00.000000,4TH NORTH, ,ST,1000,1600,-76.1591234793866,43.0782186985592,2
1589,200 BARRETT ST,StreetAddress,true,,2022-03-24 00:00:00.000000,BARRETT, ,ST,2200,2200,-76.1698636960354,43.0391544207251,5
1590,200 BEECHER ST,StreetAddress,false,Motor Vehicle,2022-01-19 00:00:00.000000,BEECHER, ,ST,2134,2134,-76.1412148459466,43.0603697095798,2
1591,200 BELLE AVE,StreetAddress,true,,2022-01-31 00:00:00.000000,BELLE, ,AVE,1209,1209,-76.1449275797792,43.0115362656926,5
1592,1900 S STATE ST,StreetAddress,true,Shoplifting,2022-05-08 00:00:00.000000,STATE, ,ST,1545,1545,-76.1435935099297,43.0262634598015,1
1593,200 BELLEVUE AVE,StreetAddress,false,,2022-05-01 00:00:00.000000,BELLEVUE, ,AVE,2048,2048,-76.1569628057101,43.0336388620557,5
1594,200 BENNINGTON DR,StreetAddress,false,From Building,2022-07-30 00:00:00.000000,BENNINGTON, ,DR,745,1930,-76.1399652720774,43.0118799477037,3
1595,200 BENNINGTON DR,StreetAddress,false,From Building,2022-07-30 00:00:00.000000,BENNINGTON, ,DR,630,1930,-76.1399652720774,43.0118799477037,3
1596,200 BRIGGS ST,StreetAddress,false,,2022-06-22 00:00:00.000000,BRIGGS, ,ST,202,202,-76.1393259565433,43.0769951266497,3
1597,200 BUCKINGHAM AVE,StreetAddress,false,Motor Vehicle,2022-08-09 00:00:00.000000,BUCKINGHAM, ,AVE,730,1930,-76.1214150077687,43.0321418554257,2
1598,200 BUCKINGHAM AVE,StreetAddress,false,,2022-07-28 00:00:00.000000,BUCKINGHAM, ,AVE,606,1300,-76.1214150077687,43.0321418554257,1
1599,200 BRADFORD PKWY,StreetAddress,false,All Other,2022-04-21 00:00:00.000000,BRADFORD, ,PKWY,1916,2200,-76.1063754105463,43.0403031286551,1
1600,200 BUCKINGHAM AVE,StreetAddress,false,Motor Vehicle,2022-07-26 00:00:00.000000,BUCKINGHAM, ,AVE,600,2300,-76.1214150077687,43.0321418554257,3
1601,200 BROOKFORD RD,StreetAddress,false,From Motor Vehicle,2022-04-08 00:00:00.000000,BROOKFORD, ,RD,1100,900,-76.1048616268223,43.0408806584197,1
1602,200 CANNON ST,StreetAddress,true,,2022-01-21 00:00:00.000000,CANNON, ,ST,158,158,-76.1471808031995,43.0238083630775,5
1603,200 CANNON ST,StreetAddress,true,,2022-08-02 00:00:00.000000,CANNON, ,ST,2307,2306,-76.1471808031995,43.0238083630775,3
1604,200 CARBON ST,StreetAddress,false,All Other,2022-04-10 00:00:00.000000,CARBON, ,ST,1935,1935,-76.1440615542117,43.0644127426688,1
1605,200 CARBON ST,StreetAddress,true,All Other,2022-03-16 00:00:00.000000,CARBON, ,ST,1344,1344,-76.1440615542117,43.0644127426688,3
1606,200 CARBON ST,StreetAddress,true,All Other,2022-01-06 00:00:00.000000,CARBON, ,ST,1849,1830,-76.1440615542117,43.0644127426688,1
1607,200 CATAWBA ST,StreetAddress,true,,2022-03-20 00:00:00.000000,CATAWBA, ,ST,1219,1219,-76.1539906314886,43.0617031779978,3
1608,200 CHERRY ST,StreetAddress,false,From Building,2022-05-04 00:00:00.000000,CHERRY, ,ST,645,200,-76.123536745756,43.0482673380006,3
1609,200 CATHERINE ST,StreetAddress,false,Motor Vehicle,2022-05-01 00:00:00.000000,CATHERINE, ,ST,545,2345,-76.1420357659189,43.0522940063135,2
1610,200 CHERRY ST,StreetAddress,false,From Building,2022-05-07 00:00:00.000000,CHERRY, ,ST,700,1600,-76.123536745756,43.0482673380006,3
1611,200 CHERRY ST,StreetAddress,false,All Other,2022-02-23 00:00:00.000000,CHERRY, ,ST,1200,1200,-76.123536745756,43.0482673380006,1
1612,,,false,From Motor Vehicle,2022-04-03 00:00:00.000000,, ,,1855,1400,0,0,1
1613,200 CLARENDON ST,StreetAddress,false,All Other,2022-03-18 00:00:00.000000,CLARENDON, ,ST,730,720,-76.1269871313273,43.037971039895,3
1614,200 CLARENDON ST,StreetAddress,false,From Building,2022-05-26 00:00:00.000000,CLARENDON, ,ST,200,2230,-76.1269871313273,43.037971039895,3
1615,200 CLIFTON PL,StreetAddress,false,All Other,2022-08-02 00:00:00.000000,CLIFTON, ,PL,145,145,-76.1167308323176,43.0644251429936,1
1616,200 CRADDOCK ST,StreetAddress,false,From Motor Vehicle,2022-02-21 00:00:00.000000,CRADDOCK, ,ST,1008,2000,-76.1627256709401,43.0220307663834,1
1617,200 CRADDOCK ST,StreetAddress,true,,2022-05-10 00:00:00.000000,CRADDOCK, ,ST,1505,1500,-76.1627256709401,43.0220307663834,5
1618,200 CRESCENT AVE,StreetAddress,true,,2022-06-06 00:00:00.000000,CRESCENT, ,AVE,745,735,-76.1592902210311,43.0286157750211,5
1619,200 CRESCENT AVE,StreetAddress,true,From Building,2022-04-04 00:00:00.000000,CRESCENT, ,AVE,908,1130,-76.1592902210311,43.0286157750211,3
1620,200 CRIPPEN AVE,StreetAddress,true,From Building,2022-05-23 00:00:00.000000,CRIPPEN, ,AVE,2246,2246,-76.1442065053671,43.0038473739857,1
1621,200 DALE ST,StreetAddress,false,All Other,2022-02-28 00:00:00.000000,DALE, ,ST,1755,1255,-76.1437533776422,43.076355538696,1
1622,200 DANFORTH ST,StreetAddress,false,From Building,2022-04-06 00:00:00.000000,DANFORTH, ,ST,2134,2134,-76.1587480322178,43.0647097981236,3
1623,200 DANFORTH ST,StreetAddress,false,,2022-06-16 00:00:00.000000,DANFORTH, ,ST,1957,1947,-76.1587480322178,43.0647097981236,5
1624,200 DANFORTH ST,StreetAddress,false,From Building,2022-03-19 00:00:00.000000,DANFORTH, ,ST,820,820,-76.1587480322178,43.0647097981236,3
1625,200 DANFORTH ST,StreetAddress,false,From Building,2022-03-20 00:00:00.000000,DANFORTH, ,ST,2112,2112,-76.1587480322178,43.0647097981236,3
1626,200 DANFORTH ST,StreetAddress,false,All Other,2022-06-12 00:00:00.000000,DANFORTH, ,ST,352,352,-76.1587480322178,43.0647097981236,3
1627,200 DANFORTH ST,StreetAddress,false,From Building,2022-01-14 00:00:00.000000,DANFORTH, ,ST,19,19,-76.1587480322178,43.0647097981236,3
1628,200 DANFORTH ST,StreetAddress,true,,2022-05-21 00:00:00.000000,DANFORTH, ,ST,221,200,-76.1587480322178,43.0647097981236,5
1629,200 DAVIS ST,StreetAddress,false,Motor Vehicle,2022-01-24 00:00:00.000000,DAVIS, ,ST,2013,800,-76.1698919117198,43.0392901679862,2
1630,200 DELAWARE ST,StreetAddress,true,,2022-01-26 00:00:00.000000,DELAWARE, ,ST,1115,1030,-76.1660774176111,43.0361344317425,5
1631,200 DELHI ST,StreetAddress,true,,2022-02-12 00:00:00.000000,DELHI, ,ST,1122,1122,-76.1319704484699,43.0553415638333,5
1632,200 DELHI ST,StreetAddress,false,From Building,2022-03-07 00:00:00.000000,DELHI, ,ST,1600,1100,-76.1319704484699,43.0553415638333,1
1633,200 DELHI ST,StreetAddress,false,,2022-05-13 00:00:00.000000,DELHI, ,ST,1700,900,-76.1319704484699,43.0553415638333,3
1634,200 DORCHESTER AVE,StreetAddress,false,From Motor Vehicle,2022-01-25 00:00:00.000000,DORCHESTER, ,AVE,530,0,-76.1251575179668,43.0693996248848,1
1635,200 DELRAY AVE,StreetAddress,true,,2022-04-11 00:00:00.000000,DELRAY, ,AVE,30,30,-76.1001803809116,43.0498243158026,5
1636,200 DORCHESTER AVE,StreetAddress,false,All Other,2022-01-22 00:00:00.000000,DORCHESTER, ,AVE,1100,0,-76.1251575179668,43.0693996248848,1
1637,200 DORCHESTER AVE,StreetAddress,false,Motor Vehicle,2022-01-25 00:00:00.000000,DORCHESTER, ,AVE,908,1730,-76.1251575179668,43.0693996248848,2
1638,200 DOROTHY ST,StreetAddress,true,From Building,2022-07-01 00:00:00.000000,DOROTHY, ,ST,230,230,-76.1271296409479,43.0615298173912,3
1639,200 DOROTHY ST,StreetAddress,false,,2022-07-01 00:00:00.000000,DOROTHY, ,ST,0,0,-76.1271296409479,43.0615298173912,3
1640,200 DUANE ST,StreetAddress,false,Motor Vehicle,2022-06-08 00:00:00.000000,DUANE, ,ST,109,109,-76.1784409665623,43.0316936775733,2
1641,200 DUNLAP AVE,StreetAddress,false,From Motor Vehicle,2022-01-25 00:00:00.000000,DUNLAP, ,AVE,730,1720,-76.1139778305989,43.0756896906495,1
1642,200 DUDLEY ST,StreetAddress,false,,2022-04-20 00:00:00.000000,DUDLEY, ,ST,1932,1928,-76.1693071267248,43.0362204634854,5
1643,200 E BELDEN AVE,StreetAddress,false,From Building,2022-05-08 00:00:00.000000,BELDEN, ,AVE,1357,1100,-76.1511376356733,43.0547552313684,3
1644,200 E BELDEN AVE,StreetAddress,false,From Building,2022-02-14 00:00:00.000000,BELDEN, ,AVE,1300,1030,-76.1511376356733,43.0547552313684,3
1645,200 E BELDEN AVE,StreetAddress,false,All Other,2022-06-01 00:00:00.000000,BELDEN, ,AVE,1130,1800,-76.1511376356733,43.0547552313684,3
1646,200 E GLEN AVE,StreetAddress,false,Of MV Parts/Accessories,2022-02-20 00:00:00.000000,GLEN, ,AVE,2100,1200,-76.1417654878112,43.0053727090116,1
1647,200 E JEFFERSON ST,StreetAddress,false,From Building,2022-03-04 00:00:00.000000,JEFFERSON, ,ST,1324,1000,-76.1507328015591,43.0469669800215,3
1648,200 E JEFFERSON ST,StreetAddress,false,Motor Vehicle,2022-06-06 00:00:00.000000,JEFFERSON, ,ST,1540,1530,-76.1507328015591,43.0469669800215,2
1649,200 E RAYNOR AVE,StreetAddress,true,,2022-06-29 00:00:00.000000,RAYNOR, ,AVE,2057,2055,-76.1481951387648,43.0353706410934,5
1650,1800 E FAYETTE ST,StreetAddress,false,,2022-02-01 00:00:00.000000,FAYETTE, ,ST,1218,1200,-76.1198636482194,43.0481901553241,3
1651,200 E WATER ST,StreetAddress,true,From Building,2022-03-24 00:00:00.000000,WATER, ,ST,1645,1645,-76.1506897952326,43.0504300672182,1
1652,200 E ONONDAGA ST,StreetAddress,false,From Building,2022-06-05 00:00:00.000000,ONONDAGA, ,ST,1145,1200,-76.1507620043276,43.045593213039,1
1653,200 ELK ST,StreetAddress,false,From Building,2022-04-30 00:00:00.000000,ELK, ,ST,1549,100,-76.1428770610576,43.0249569769163,1
1654,200 ELK ST,StreetAddress,true,,2022-06-09 00:00:00.000000,ELK, ,ST,2026,2026,-76.1428770610576,43.0249569769163,1
1655,200 E WASHINGTON ST,StreetAddress,false,,2022-07-28 00:00:00.000000,WASHINGTON, ,ST,552,552,-76.1506930010178,43.0494952848842,1
1656,200 ELK ST,StreetAddress,true,,2022-04-02 00:00:00.000000,ELK, ,ST,2037,2037,-76.1428770610576,43.0249569769163,5
1657,200 ELK ST,StreetAddress,false,From Motor Vehicle,2022-05-17 00:00:00.000000,ELK, ,ST,630,2030,-76.1428770610576,43.0249569769163,1
1658,200 ELK ST,StreetAddress,true,,2022-03-06 00:00:00.000000,ELK, ,ST,158,158,-76.1428770610576,43.0249569769163,5
1659,200 FELLOWS AVE,StreetAddress,false,,2022-05-10 00:00:00.000000,FELLOWS, ,AVE,1400,910,-76.1155170800316,43.0416292943501,3
1660,200 ERIE ST,StreetAddress,false,From Building,2022-07-31 00:00:00.000000,ERIE, ,ST,238,209,-76.1901291783241,43.0529295852677,3
1661,200 ERICKSON ST,StreetAddress,true,,2022-06-20 00:00:00.000000,ERICKSON, ,ST,750,750,-76.0960041678962,43.0621252487781,5
1662,200 FELLOWS AVE,StreetAddress,false,From Motor Vehicle,2022-01-14 00:00:00.000000,FELLOWS, ,AVE,800,100,-76.1155170800316,43.0416292943501,1
1663,200 FITCH ST,StreetAddress,false,,2022-08-13 00:00:00.000000,FITCH, ,ST,1447,1447,-76.1692649082349,43.0363321729196,5
1664,200 FITCH ST,StreetAddress,false,All Other,2022-07-28 00:00:00.000000,FITCH, ,ST,2200,2200,-76.1692649082349,43.0363321729196,1
1665,200 FURMAN ST,StreetAddress,true,,2022-07-22 00:00:00.000000,FURMAN, ,ST,2223,2223,-76.1508846846069,43.0312417697159,3
1666,200 FURMAN ST,StreetAddress,false,Purse Snatch,2022-06-03 00:00:00.000000,FURMAN, ,ST,2148,2148,-76.1508846846069,43.0312417697159,4
1667,200 GARFIELD AVE,StreetAddress,true,,2022-04-29 00:00:00.000000,GARFIELD, ,AVE,2307,2307,-76.142450928057,43.0296256501377,5
1668,200 FURMAN ST,StreetAddress,true,Motor Vehicle,2022-03-01 00:00:00.000000,FURMAN, ,ST,404,400,-76.1508846846069,43.0312417697159,2
1669,200 GARFIELD AVE,StreetAddress,true,From Building,2022-05-21 00:00:00.000000,GARFIELD, ,AVE,1500,1500,-76.142450928057,43.0296256501377,3
1670,200 GARFIELD AVE,StreetAddress,false,All Other,2022-04-29 00:00:00.000000,GARFIELD, ,AVE,1340,1340,-76.142450928057,43.0296256501377,1
1671,200 GARFIELD AVE,StreetAddress,false,From Motor Vehicle,2022-04-12 00:00:00.000000,GARFIELD, ,AVE,512,512,-76.142450928057,43.0296256501377,1
1672,200 GARFIELD AVE,StreetAddress,false,All Other,2022-06-01 00:00:00.000000,GARFIELD, ,AVE,2038,900,-76.142450928057,43.0296256501377,1
1673,200 GENESEE PARK DR,StreetAddress,false,Pocket Picking,2022-06-01 00:00:00.000000,GENESEE PARK, ,DR,1400,1400,-76.1094361480906,43.0482879763309,1
1674,200 GENESEE PARK DR,StreetAddress,false,Motor Vehicle,2022-03-14 00:00:00.000000,GENESEE PARK, ,DR,1300,1300,-76.1094361480906,43.0482879763309,2
1675,200 GIFFORD ST,StreetAddress,true,,2022-04-22 00:00:00.000000,GIFFORD, ,ST,246,246,-76.1562122137353,43.0436188242887,3
1676,200 GENESEE PARK DR,StreetAddress,false,All Other,2022-05-10 00:00:00.000000,GENESEE PARK, ,DR,1400,1400,-76.1094361480906,43.0482879763309,1
1677,200 GIFFORD ST,StreetAddress,false,From Motor Vehicle,2022-08-06 00:00:00.000000,GIFFORD, ,ST,1422,1422,-76.1562122137353,43.0436188242887,1
1678,200 GIRARD AVE,StreetAddress,false,,2022-05-09 00:00:00.000000,GIRARD, ,AVE,1844,1844,-76.152515414078,43.0099916587308,5
1679,200 GRANT BLVD,StreetAddress,false,From Building,2022-03-05 00:00:00.000000,GRANT, ,BLVD,1700,1300,-76.1171525036858,43.0695971556993,3
1680,200 GRACE ST,StreetAddress,false,,2022-07-01 00:00:00.000000,GRACE, ,ST,2345,2345,-76.1662608106991,43.038526292274,5
1681,200 GREENWOOD PL,StreetAddress,false,From Building,2022-05-07 00:00:00.000000,GREENWOOD, ,PL,700,0,-76.1235088421703,43.0420296051192,3
1682,200 GREENWOOD PL,StreetAddress,false,From Building,2022-07-06 00:00:00.000000,GREENWOOD, ,PL,600,0,-76.1235088421703,43.0420296051192,3
1683,200 GRUMBACH AVE,StreetAddress,true,,2022-02-27 00:00:00.000000,GRUMBACH, ,AVE,48,47,-76.1395394770411,43.0642065925446,5
1684,200 GREENWOOD PL,StreetAddress,false,Motor Vehicle,2022-05-27 00:00:00.000000,GREENWOOD, ,PL,2230,2230,-76.1235088421703,43.0420296051192,2
1685,200 GRUMBACH AVE,StreetAddress,false,Motor Vehicle,2022-07-31 00:00:00.000000,GRUMBACH, ,AVE,300,2300,-76.1395394770411,43.0642065925446,2
1686,200 GRUMBACH AVE,StreetAddress,true,,2022-07-30 00:00:00.000000,GRUMBACH, ,AVE,801,755,-76.1395394770411,43.0642065925446,5
1687,200 HALL AVE,StreetAddress,false,All Other,2022-01-15 00:00:00.000000,HALL, ,AVE,1645,1645,-76.1448973991738,43.0124136069523,1
1688,200 HALL AVE,StreetAddress,false,,2022-08-10 00:00:00.000000,HALL, ,AVE,15,15,-76.1448973991738,43.0124136069523,5
1689,200 HARRIETTE AVE,StreetAddress,false,From Motor Vehicle,2022-05-02 00:00:00.000000,HARRIETTE, ,AVE,113,113,-76.1304563556009,43.0243596715109,4
1690,200 HARDING ST,StreetAddress,false,From Motor Vehicle,2022-07-30 00:00:00.000000,HARDING, ,ST,915,2000,-76.1399068476921,43.0792626752705,1
1691,200 HARRISON ST,StreetAddress,false,Motor Vehicle,2022-04-13 00:00:00.000000,HARRISON, ,ST,1338,1338,-76.1507832786871,43.0442300335697,2
1692,200 HARRISON ST,StreetAddress,true,Motor Vehicle,2022-03-01 00:00:00.000000,HARRISON, ,ST,2345,1730,-76.1507832786871,43.0442300335697,2
1693,200 HARRISON ST,StreetAddress,false,From Building,2022-03-08 00:00:00.000000,HARRISON, ,ST,905,1630,-76.1507832786871,43.0442300335697,3
1694,200 HARWOOD AVE,StreetAddress,false,Motor Vehicle,2022-08-12 00:00:00.000000,HARWOOD, ,AVE,530,430,-76.100054619716,43.0482310326222,2
1695,200 HARRISON ST,StreetAddress,false,,2022-04-17 00:00:00.000000,HARRISON, ,ST,24,24,-76.1507832786871,43.0442300335697,5
1696,200 HAWLEY AVE,StreetAddress,false,From Motor Vehicle,2022-07-13 00:00:00.000000,HAWLEY, ,AVE,1051,100,-76.1437136201751,43.0532661615354,1
1697,200 HARTSON ST,StreetAddress,false,,2022-06-19 00:00:00.000000,HARTSON, ,ST,1602,1602,-76.177168447924,43.0365991157323,5
1698,200 HAWLEY AVE,StreetAddress,false,Motor Vehicle,2022-07-26 00:00:00.000000,HAWLEY, ,AVE,846,2100,-76.1437136201751,43.0532661615354,2
1699,200 HAWLEY AVE,StreetAddress,false,All Other,2022-07-18 00:00:00.000000,HAWLEY, ,AVE,607,2000,-76.1437136201751,43.0532661615354,1
1700,200 HAZELHURST AVE,StreetAddress,true,,2022-06-09 00:00:00.000000,HAZELHURST, ,AVE,25,25,-76.1128157843798,43.0717412342129,5
1701,200 HENRY ST,StreetAddress,false,From Motor Vehicle,2022-01-14 00:00:00.000000,HENRY, ,ST,550,539,-76.1406350826371,43.035715383355,1
1702,200 HELEN ST,StreetAddress,false,From Motor Vehicle,2022-02-17 00:00:00.000000,HELEN, ,ST,800,2050,-76.135002892555,43.0644400457354,1
1703,200 HERRIMAN ST,StreetAddress,false,All Other,2022-05-03 00:00:00.000000,HERRIMAN, ,ST,900,900,-76.1772256493703,43.0377593800449,1
1704,200 HERALD PL,StreetAddress,true,,2022-07-18 00:00:00.000000,HERALD, ,PL,700,700,-76.1535615681461,43.0534158103271,3
1705,200 HIER AVE,StreetAddress,false,From Building,2022-05-07 00:00:00.000000,HIER, ,AVE,1300,915,-76.1405157781323,43.0641614084429,3
1706,200 HIER AVE,StreetAddress,false,Motor Vehicle,2022-07-27 00:00:00.000000,HIER, ,AVE,1100,100,-76.1405157781323,43.0641614084429,2
1707,200 HIER AVE,StreetAddress,true,,2022-05-28 00:00:00.000000,HIER, ,AVE,1809,1808,-76.1405157781323,43.0641614084429,5
1708,200 HIER AVE,StreetAddress,true,All Other,2022-01-19 00:00:00.000000,HIER, ,AVE,1148,1148,-76.1405157781323,43.0641614084429,3
1709,200 HIXSON AVE,StreetAddress,true,From Building,2022-05-30 00:00:00.000000,HIXSON, ,AVE,300,300,-76.1202685968222,43.0642998451659,1
1710,200 HIAWATHA BLVD E,StreetAddress,false,Of MV Parts/Accessories,2022-05-05 00:00:00.000000,HIAWATHA,E,BLVD,2123,2121,-76.1659016648226,43.0716693779444,1
1711,200 FIRST NORTH ST,StreetAddress,false,From Building,2022-03-14 00:00:00.000000,FIRST NORTH, ,ST,1638,1638,-76.1448388785591,43.0677788991905,3
1712,200 HERALD PL,StreetAddress,false,From Motor Vehicle,2022-04-04 00:00:00.000000,HERALD, ,PL,210,210,-76.1535615681461,43.0534158103271,1
1713,200 HOEFLER ST,StreetAddress,false,,2022-06-22 00:00:00.000000,HOEFLER, ,ST,19,19,-76.17973605771,43.036336832766,5
1714,200 HOEFLER ST,StreetAddress,true,All Other,2022-06-15 00:00:00.000000,HOEFLER, ,ST,16,16,-76.17973605771,43.036336832766,3
1715,200 HOEFLER ST,StreetAddress,false,,2022-03-03 00:00:00.000000,HOEFLER, ,ST,1710,1710,-76.17973605771,43.036336832766,3
1716,200 HOEFLER ST,StreetAddress,true,All Other,2022-01-12 00:00:00.000000,HOEFLER, ,ST,2334,2334,-76.17973605771,43.036336832766,1
1717,200 HOOD AVE,StreetAddress,false,From Building,2022-03-16 00:00:00.000000,HOOD, ,AVE,1430,1300,-76.1456444185007,43.0750785587451,3
1718,200 HOEFLER ST,StreetAddress,true,,2022-07-17 00:00:00.000000,HOEFLER, ,ST,2302,2302,-76.17973605771,43.036336832766,5
1719,200 HOPE AVE,StreetAddress,false,From Motor Vehicle,2022-01-29 00:00:00.000000,HOPE, ,AVE,1600,1200,-76.1516690156649,43.0215082594471,1
1720,200 HOEFLER ST,StreetAddress,true,,2022-05-09 00:00:00.000000,HOEFLER, ,ST,301,300,-76.17973605771,43.036336832766,5
1721,200 HOPPER RD,StreetAddress,false,All Other,2022-08-09 00:00:00.000000,HOPPER, ,RD,1639,1232,-76.1594117573729,43.0001310987943,1
1722,200 HOLLAND ST,StreetAddress,false,,2022-03-29 00:00:00.000000,HOLLAND, ,ST,1629,1629,-76.1621977307976,43.0389338605413,5
1723,200 HURLBURT RD,StreetAddress,true,All Other,2022-04-18 00:00:00.000000,HURLBURT, ,RD,1340,1340,-76.1008260893575,43.04158157984,4
1724,200 HOPPER RD,StreetAddress,false,All Other,2022-02-01 00:00:00.000000,HOPPER, ,RD,2359,0,-76.1594117573729,43.0001310987943,1
1725,200 JASPER ST,StreetAddress,false,From Building,2022-07-07 00:00:00.000000,JASPER, ,ST,1430,2100,-76.1374138682467,43.062207678404,3
1726,200 JASPER ST,StreetAddress,true,All Other,2022-05-17 00:00:00.000000,JASPER, ,ST,117,117,-76.1374138682467,43.062207678404,4
1727,200 KELLOGG ST,StreetAddress,true,,2022-05-23 00:00:00.000000,KELLOGG, ,ST,1906,1906,-76.1630750433789,43.0395896582504,3
1728,200 KIRKPATRICK ST,StreetAddress,false,All Other,2022-04-28 00:00:00.000000,KIRKPATRICK, ,ST,2230,1600,-76.1573726401566,43.0637888465751,3
1729,200 KIRKPATRICK ST,StreetAddress,false,Motor Vehicle,2022-07-01 00:00:00.000000,KIRKPATRICK, ,ST,1230,1030,-76.1573726401566,43.0637888465751,2
1730,200 LAFAYETTE RD,StreetAddress,false,All Other,2022-06-20 00:00:00.000000,LAFAYETTE, ,RD,1200,0,-76.1312063338208,42.9983369960372,1
